time,date,climate,response,zero_flow,climate_interp,climate_corrupt,response_interp,phase,site,disturbance,class
235,2001-05-23,0,25.201996,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
236,2001-05-24,0,45.30696,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
237,2001-05-25,0.1473,118.93077,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
238,2001-05-26,0.4405,28.31685,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
239,2001-05-27,0.6784,26.617839,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
240,2001-05-28,1.0278,25.768334,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
241,2001-05-29,0.0027,24.069322,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
242,2001-05-30,0,23.502986,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
243,2001-05-31,0,21.803974,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
244,2001-06-01,0.1212,22.370312,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
245,2001-06-02,0.1597,23.219817,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
246,2001-06-03,0.0026,22.936648,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
247,2001-06-04,0.2896,21.520806,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
248,2001-06-05,0,20.954469,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
249,2001-06-06,0,20.388132,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
250,2001-06-07,0,19.821795,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
251,2001-06-08,0.0599,19.538626,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
252,2001-06-09,0,19.255458,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
253,2001-06-10,0,18.122784,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
254,2001-06-11,0,17.273278,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
255,2001-06-12,0,16.423773,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
256,2001-06-13,0,16.140604,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
257,2001-06-14,0,15.291099000000001,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
258,2001-06-15,0,13.875257,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
259,2001-06-16,0,13.875257,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
260,2001-06-17,0,13.592088,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
261,2001-06-18,0,13.308919,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
262,2001-06-19,0,13.308919,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
263,2001-06-20,6e-4,12.742582,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
264,2001-06-21,0,11.609908,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
265,2001-06-22,0,22.65348,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
266,2001-06-23,0,13.025751,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
267,2001-06-24,0,10.760403,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
268,2001-06-25,0,9.34456,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
269,2001-06-26,0,9.627729,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
270,2001-06-27,0,9.34456,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
271,2001-06-28,0,9.061392,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
272,2001-06-29,0,9.34456,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
273,2001-06-30,0,9.627729,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
274,2001-07-01,0,9.34456,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
275,2001-07-02,0,8.778223,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
276,2001-07-03,0,8.211886,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
277,2001-07-04,0.0064,10.760403,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
278,2001-07-05,0.008,9.627729,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
279,2001-07-06,0.3603,9.627729,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
280,2001-07-07,0.0908,10.477234,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
281,2001-07-08,0,9.627729,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
282,2001-07-09,0,9.061392,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
283,2001-07-10,0,9.061392,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
284,2001-07-11,0,9.34456,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
285,2001-07-12,0,9.34456,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
286,2001-07-13,0,8.778223,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
287,2001-07-14,0,8.495055,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
288,2001-07-15,0,9.061392,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
289,2001-07-16,0,9.34456,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
290,2001-07-17,0,8.495055,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
291,2001-07-18,0,7.64555,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
292,2001-07-19,0,7.079212,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
293,2001-07-20,0,7.079212,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
294,2001-07-21,0,7.64555,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
295,2001-07-22,0,6.796044,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
296,2001-07-23,0,7.362381,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
297,2001-07-24,0,7.362381,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
298,2001-07-25,0,7.928718,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
299,2001-07-26,0,7.362381,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
300,2001-07-27,0,6.796044,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
301,2001-07-28,0,6.229707,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
302,2001-07-29,0,5.946538,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
303,2001-07-30,0,5.946538,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
304,2001-07-31,0,6.229707,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
305,2001-08-01,0.057,5.946538,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
306,2001-08-02,0,5.380202,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
307,2001-08-03,0.057,4.813865,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
308,2001-08-04,0,4.530696,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
309,2001-08-05,0,4.247527,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
310,2001-08-06,0,3.68119,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
311,2001-08-07,0,3.68119,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
312,2001-08-08,0,3.68119,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
313,2001-08-09,6e-4,3.68119,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
314,2001-08-10,0,3.68119,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
315,2001-08-11,0,3.398022,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
316,2001-08-12,0,3.114853,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
317,2001-08-13,0.1348,2.831685,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
318,2001-08-14,0,2.548516,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
319,2001-08-15,0,1.98218,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
320,2001-08-16,0.0267,2.265348,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
321,2001-08-17,0.0535,2.548516,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
322,2001-08-18,0.2696,2.548516,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
323,2001-08-19,0.0267,2.831685,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
324,2001-08-20,9e-4,3.114853,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
325,2001-08-21,0,3.398022,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
326,2001-08-22,0.0535,3.68119,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
327,2001-08-23,0,5.097033,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
328,2001-08-24,0,5.380202,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
329,2001-08-25,0.0813,5.66337,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
330,2001-08-26,0,5.380202,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
331,2001-08-27,0,5.66337,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
332,2001-08-28,0,5.380202,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
333,2001-08-29,6e-4,6.229707,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
334,2001-08-30,0,7.362381,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
335,2001-08-31,0.0259,7.079212,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
336,2001-09-01,0,6.229707,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
337,2001-09-02,0,5.66337,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
338,2001-09-03,0,5.946538,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
339,2001-09-04,0,5.946538,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
340,2001-09-05,0,5.946538,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
341,2001-09-06,2e-4,5.946538,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
342,2001-09-07,0,7.64555,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
343,2001-09-08,0.0975,9.061392,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
344,2001-09-09,0.0259,8.778223,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
345,2001-09-10,0.0215,7.64555,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
346,2001-09-11,0,7.362381,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
347,2001-09-12,0,6.796044,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
348,2001-09-13,0,6.796044,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
349,2001-09-14,0,7.362381,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
350,2001-09-15,0,7.079212,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
351,2001-09-16,0,7.362381,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
352,2001-09-17,0,7.64555,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
353,2001-09-18,0.0024,8.211886,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
354,2001-09-19,0,8.495055,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
355,2001-09-20,0.0027,8.495055,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
356,2001-09-21,0,7.928718,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
357,2001-09-22,0.057,7.079212,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
358,2001-09-23,0.057,7.079212,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
359,2001-09-24,0,6.512875,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
360,2001-09-25,0,5.66337,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
361,2001-09-26,0,4.813865,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
362,2001-09-27,0,4.247527,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
363,2001-09-28,0,4.530696,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
364,2001-09-29,0,5.66337,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
365,2001-09-30,0,5.097033,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
366,2001-10-01,0,4.530696,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
367,2001-10-02,0,4.530696,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
368,2001-10-03,0,5.66337,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
369,2001-10-04,0,7.362381,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
370,2001-10-05,0.1861,8.211886,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
371,2001-10-06,0,9.910898,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
372,2001-10-07,0.0193,9.627729,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
373,2001-10-08,0,9.061392,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
374,2001-10-09,0,9.910898,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
375,2001-10-10,0.0535,9.627729,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
376,2001-10-11,0,9.34456,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
377,2001-10-12,0,9.34456,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
378,2001-10-13,0,8.211886,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
379,2001-10-14,0,7.928718,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
380,2001-10-15,0,8.495055,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
381,2001-10-16,0,8.495055,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
382,2001-10-17,0,8.495055,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
383,2001-10-18,0,9.061392,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
384,2001-10-19,0,9.627729,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
385,2001-10-20,0,10.477234,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
386,2001-10-21,0.1187,11.32674,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
387,2001-10-22,0,11.893077,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
388,2001-10-23,0,11.609908,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
389,2001-10-24,0,11.043572,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
390,2001-10-25,0.1184,8.495055,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
391,2001-10-26,0.0058,7.079212,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
392,2001-10-27,0,6.229707,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
393,2001-10-28,0,6.796044,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
394,2001-10-29,0,8.778223,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
395,2001-10-30,13.1927,17.556447,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
396,2001-10-31,5.102,13.025751,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
397,2001-11-01,0.1094,9.910898,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
398,2001-11-02,0,10.194066,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
399,2001-11-03,0.0193,9.910898,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
400,2001-11-04,0.0041,9.910898,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
401,2001-11-05,0.0058,10.194066,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
402,2001-11-06,6e-4,8.495055,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
403,2001-11-07,0,9.061392,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
404,2001-11-08,0,12.459414,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
405,2001-11-09,0,7.928718,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
406,2001-11-10,0,7.079212,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
407,2001-11-11,28.7041,39.64359,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
408,2001-11-12,35.8521,118.93077,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
409,2001-11-13,13.3521,22.370312,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
410,2001-11-14,0.0101,8.778223,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
411,2001-11-15,0,6.796044,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
412,2001-11-16,0,5.946538,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
413,2001-11-17,0,5.66337,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
414,2001-11-18,0,5.097033,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
415,2001-11-19,0,4.813865,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
416,2001-11-20,0,4.247527,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
417,2001-11-21,0,3.398022,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
418,2001-11-22,0,3.964359,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
419,2001-11-23,0,5.946538,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
420,2001-11-24,42.1429,135.92088,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
421,2001-11-25,0.6048,7.64555,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
422,2001-11-26,0.021,3.114853,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
423,2001-11-27,0,3.114853,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
424,2001-11-28,0,3.398022,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
425,2001-11-29,16.9078,18.689121,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
426,2001-11-30,0.5257,8.778223,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
427,2001-12-01,0.053,6.229707,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
428,2001-12-02,3.4327,36.811905,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
429,2001-12-03,17.8773,50.97033,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
430,2001-12-04,0.0724,16.99011,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
431,2001-12-05,0.0524,14.724762,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
432,2001-12-06,0.0262,13.875257,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
433,2001-12-07,0.0087,12.742582,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
434,2001-12-08,0,13.025751,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
435,2001-12-09,0.008,13.025751,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
436,2001-12-10,0.0552,13.592088,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
437,2001-12-11,0,14.724762,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
438,2001-12-12,0,15.007931,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
439,2001-12-13,0,14.158425,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
440,2001-12-14,4.4514,15.574267,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
441,2001-12-15,0.0273,15.291099000000001,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
442,2001-12-16,0,14.441594,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
443,2001-12-17,0.1904,15.007931,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
444,2001-12-18,0,15.291099000000001,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
445,2001-12-19,0,16.140604,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
446,2001-12-20,1.0939,25.768334,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
447,2001-12-21,17.1129,33.98022,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
448,2001-12-22,0.0978,15.291099000000001,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
449,2001-12-23,0.2076,14.441594,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
450,2001-12-24,0.0351,13.592088,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
451,2001-12-25,0.0175,13.025751,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
452,2001-12-26,0.0087,13.592088,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
453,2001-12-27,0,12.742582,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
454,2001-12-28,0.0052,17.273278,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
455,2001-12-29,18.6263,50.97033,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
456,2001-12-30,5.9185,31.148535,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
457,2001-12-31,4.7678,18.972289,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
458,2002-01-01,0.0277,12.176246,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
459,2002-01-02,0.0087,11.609908,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
460,2002-01-03,2.6789,11.893077,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
461,2002-01-04,0.0087,11.043572,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
462,2002-01-05,0,10.760403,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
463,2002-01-06,0.032,10.760403,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
464,2002-01-07,0,10.760403,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
465,2002-01-08,0.009,10.477234,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
466,2002-01-09,0,10.194066,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
467,2002-01-10,0.0087,9.627729,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
468,2002-01-11,2e-4,9.627729,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
469,2002-01-12,0,9.34456,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
470,2002-01-13,1e-4,9.34456,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
471,2002-01-14,0,9.34456,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
472,2002-01-15,0,9.627729,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
473,2002-01-16,0.8508,10.194066,FALSE,TRUE,FALSE,FALSE,pre,santa_barbara_MC06,burn,pulse
